arousal,valence,happy-face,anger-face,sad-face,fear-face,surprise-face,disgust-face,control,fairness,self-relativity,other-relativity,expectedness,novelty
29278.5,4343,3888,9049.5,13887.5,10304.5,6382,5755,29114,5514,16790.5,10582,11749,18588
20903,8396,21964,3692,5875,20591.5,1623.5,3343,8101.5,6205,2427.5,11048,5889,2598
15363,12192.5,27382.5,5335,2819.5,5609,26567.5,4054,9085.5,32663.5,26152.5,12220,10740,25347
30395.5,22650.5,34043,5951.5,4361,3959,14018.5,4416.5,10567.5,30848,23650,10847.5,27980,24028.5
16760,25318,36489,19418.5,26580.5,2893.5,3827.5,13393.5,5579.5,20636.5,15638,11287,3330.5,23465.5
16804.5,5640,6164.5,19965.5,22284,15408,30824,15287,29971.5,4287,21340.5,19516,13429.5,26733.5
14484.5,9631.5,7177.5,19480,22816,17440.5,20228,24855.5,12982,21279.5,13085,18996.5,3502.5,15603.5
30347.5,19681,35641,6171,8036.5,5116.5,3045,3586,12907.5,21819,1504,3867,16545.5,14003
27780.5,3622.5,6200.5,21403.5,18990.5,3748.5,34250.5,14996,20335,17027.5,9005,8403.5,7265,33087
24682.5,19022,18987.5,26402.5,18887,27150.5,7191.5,19290.5,27499.5,9223.5,7201.5,8734,11172,28637.5
10832.5,11656,32588.5,16387,1241,22012,27399.5,16836,1356,18874.5,5327,9209,13964,12813
35284.5,19022,11206,887.5,20012.5,35334,14587,2026,29640,29689.5,6296.5,19117.5,30554,30632.5
28229,2827,11283,8531.5,3691.5,5838,18906.5,6117,7185.5,9844,16286,10600,20460,11552
6633,8006.5,25435.5,13201.5,5137.5,4880.5,18095.5,9192.5,7439,21852.5,5484,1509.5,12031,19872
7780.5,1791,1825,12829,22214.5,4204,31187,6676.5,29255,11703,23236.5,7543,19480,22413
3400,4147.5,18798.5,24141,1417,9199.5,20311,21886.5,20633.5,9117.5,6107.5,9970,9494.5,455.5
30949,36125.5,36847,29435,30169,16117,3026.5,31649,25665,30707.5,18471,13848,8855,35683.5
12918,9501,10123,28324.5,28818,9363.5,36827,19540.5,28959.5,22781.5,20455,3789,31645,31211
33876.5,1027.5,5659.5,3968.5,16,514,6139,3361,13926.5,1787,17677,20550.5,3441.5,7191.5
34597,7555,8631,5599.5,6431,18866,11972.5,10669.5,31476,2358.5,18289.5,31798,33261,384
7357.5,19009.5,31096,20666,19199,31288.5,24130,20030.5,7593,32255,10479,6408,33997,12178.5
31239,16995.5,8665,28423,27678,16683,6688.5,21315.5,17953.5,16471,33536.5,16298,544,36383
17812,8970.5,25930.5,12627,10246,1343,17685,6386.5,9512,14448.5,11410,5699,10874,6381
29256,27416.5,19685.5,15938,25781,27854.5,24797.5,11268,26727.5,30971.5,27360,18286,5299.5,35434.5
13345,19009.5,29958,27933.5,17950.5,9599,1267,20281.5,16585.5,32715,22065,5907.5,9920,23838.5
24171,15032,35891,11760.5,8656.5,4022.5,24553,7601.5,14478.5,34505,4690.5,2482,23020.5,30531.5
19268,30299.5,32131.5,14801,12008.5,20434,34583.5,6919,2739,16994,25342,2547,27348.5,32518
14535.5,6004,5951,16229,20242.5,14253.5,30855,11142.5,17493.5,21722.5,22522.5,8926,18660,16716
7732,19039.5,24798,27062.5,15076,27697.5,9169,27268,6506,22135.5,12860,15129.5,19318,8464
36133,9575,15958.5,8432,4085.5,4648.5,11694.5,6858.5,3828,5596,10629.5,11841.5,4214,16565
25633,24155,9331,25124,22293.5,29613,24282.5,28496,17646.5,10655.5,28899.5,23301,36496,3553
30715.5,6313,23176,16982.5,3516,6319.5,23616.5,10013,24175.5,6269,2022,14492.5,3908.5,1973.5
8973,25266,27429,20554.5,33985,17093,14926,16625,26177.5,28896,31111,15025.5,25473,31797.5
22159,31694,36516.5,20843,33073,19499,19324.5,13597,17826,36736,20628,1204,12249,28600
12017,25533.5,24758.5,17291,18243.5,4668.5,30238,13109,2759.5,35434,23218,3049,10563.5,36299.5
25463.5,5623,12134,19863,18216.5,16737.5,18311,10669.5,30765,4398,4871,13764,24662.5,23487.5
32500.5,13502,22392,5260,3857.5,15226.5,9123,2922.5,13172,32590.5,15853.5,12524,10173,12077.5
23782.5,36199.5,33591,22017.5,30442,16967,4811,24393.5,8358.5,26608,32188,26331,17847,7046.5
14591.5,31503.5,36140.5,15705,19624,7062,11068.5,11756,1558,34874,34139.5,5926,615,35493.5
32848,32372.5,32792,1918.5,20979.5,25682.5,9311,1520,33283,24966,9542,27163.5,2464.5,32673
22778,27746,30274.5,15459,33479.5,18589.5,24347.5,8979.5,31489.5,27843.5,8970,7540,17634.5,25948.5
20892.5,8569,8610,29082,20305,8953,4926.5,30230.5,12825,21466,34424.5,28612,18713,2668
6106,12396.5,28527.5,2300.5,17003.5,11306,19699,821,33913,21980.5,3834,614.5,30014.5,24941
29210,32986.5,19234,32229,35112.5,22327,15319,27430.5,5187,32225.5,36441,22730.5,1946,36629
29898,27175.5,28288.5,18259,3241,8230,1361,12176,4366.5,14851.5,17118.5,15072.5,7309,14931.5
35787,28254.5,14717,14568,12996,26079.5,18569,18470.5,26209,20139,11923.5,26411.5,32910.5,15395
26854.5,7922.5,28560.5,8907,3712,7225,5780,8762.5,793,21395,6268.5,8018.5,17949.5,21749
32187.5,18165,23557.5,3947,24111,967,4958,2909,22633,31125,17478.5,7204.5,3225.5,34946.5
35021,8189,8081,4609,7991.5,6508,12757,7014.5,32936.5,6269,11200,27648.5,28460,29554.5
33869,14197,20309.5,2252,11649,26866.5,14150,1065.5,31352.5,12690,3170.5,10177,29056,24252.5
9769.5,30610,33311.5,2953,31223,21727,1500.5,2488.5,20092,30725.5,5108,580,22668.5,32925.5
32913,9522.5,25703.5,16477.5,1456.5,1161,18260,12161,7016.5,9506,22018,16351.5,3644,11496.5
10984.5,13934.5,20706.5,4415,17192,9363.5,16435.5,2745.5,35629.5,25931.5,9832,2667,13024,31211
3682.5,23513,27030,11828,23431,21353.5,20140,9719,7281.5,33760.5,30391,1490,17018,28593.5
12825.5,12073,23836,16577,5865.5,5133.5,27153,16694,4787.5,30572.5,22975,13024.5,694,22252
8776,30621,33763.5,9538.5,19981,13524.5,8961,5816.5,25734.5,33814.5,22818,60,28352.5,30789.5
34692.5,5430,14158,3329.5,18810,9438.5,31614,2471,18255,11882,5429,8104,19769.5,29785
884.5,13089,16630,25410,23118,30868,8104.5,28012.5,16268.5,7584.5,11376.5,14818.5,33265.5,20146.5
7780.5,13357.5,27830,21736.5,22602.5,20186.5,33724,15752,22288.5,29956.5,8872,5862,20827,14734.5
24509.5,18230.5,23044.5,14422,23603,6426,18281.5,10334.5,13915.5,28999.5,9483,7165.5,15906,23124.5
28734,8169,3870.5,32620.5,35912,35246,27194,28682.5,36367,14027,35563,26240,6943,29043
23143,260,577.5,1547.5,14391.5,6296,27111.5,854,28497.5,757.5,7617,11298,15728.5,36596
15186,13852.5,25001,11856,9127,9494,18906.5,7156,22405.5,23292.5,11002.5,3113.5,5153,32917.5
11702.5,9608,22679,7604,9529,7275,6242.5,4029,15330,15389,4589,817.5,31182,29303
29431.5,16532.5,14401.5,4442,6649.5,18307,19311,5645,240.5,14933.5,8142.5,11429,16263,6931.5
14644,1308.5,264,30711,27389.5,11293,32712.5,28920.5,27011,2517.5,30370,30507.5,15728.5,30657.5
30676,16337.5,5601.5,32197.5,14904,10419.5,36150,30681,3828,10984,20302.5,27450.5,30680.5,6931.5
36521,18441,26084,6038,6703.5,16794.5,260,5709.5,23438.5,17211.5,2609.5,14743.5,9867,25303.5
20115,30328.5,26816,6678,35245.5,33179,16861,9154,22776.5,31230.5,8485,8456,29963.5,10825.5
20248,16017.5,22978.5,8525.5,5081,8395,9545,7902.5,15375,16132.5,22018,15182.5,17098,19695.5
11202,5688,17362,18531.5,14274.5,15316.5,26871.5,13085,23712.5,6766,5306,2820,16381.5,32311.5
25285,2376,5064.5,4058,3874.5,11368,12865.5,3386,10483,6930,15940,14468.5,18138,6860.5
11388.5,14381,31456,9123.5,3878,4182.5,15088.5,4476.5,5263.5,13541,9276,3897.5,11155,18861
10124,17577,32767.5,9969.5,20950,4246.5,11574,5774,15547.5,28607,12981,1451,6490,18483.5
28529,5682,8527.5,4973.5,14721.5,3877,611,2264.5,7162,13918,3109.5,10411,152.5,20475
4229,27907.5,35550,17311,16122.5,16502,20127,11727,18953,24474,16059.5,6888,9279.5,31571
23077.5,34411,30015,22830.5,26812.5,24693,32996.5,14832,26893,29432,25462,16483,18968.5,14295
5749,15597,16327,7565,11824.5,9393,2776,8249.5,27312,15825,17590.5,9318,31406.5,33210.5
8451.5,20072.5,19463,29725.5,18328,21631,7772,31643,1534.5,4922,19456.5,24739,24842.5,16573.5
5091,9468.5,24277,2709.5,16163,6719.5,13052.5,1261.5,23613.5,16514,4403,821.5,17461,9281
21965.5,21017.5,33049,8865,6920,14486.5,29992,4123,21357,16366.5,22938,2402.5,13835.5,30431.5
12414.5,14504,32012.5,29155,12489,5894,24916.5,22502.5,5898.5,17995.5,17064.5,9299,2531,8956
33272.5,10287,19828,6756,8063,12178,10562,5261.5,2322.5,5585,2952,11494,4266.5,26840
5162.5,17966.5,33423,13945.5,22482.5,4033,16577,9779,8187.5,32966,17621,2395.5,9193.5,27510.5
30533.5,9358.5,12125.5,7307.5,30826.5,31548,24815,8329.5,28105,18578,1167,13346.5,11382,18810.5
16283.5,20730.5,25684.5,6275,27973.5,14639.5,34393.5,6502,12578,25047.5,14659.5,5732.5,2871,20918.5
14022.5,20564.5,30236.5,8440,13076,17814,30338,6180.5,2146,31651.5,14058.5,3259.5,30587.5,12607.5
16067.5,16734.5,25592,22927.5,14600.5,11917,28356.5,16974.5,24334,19244.5,9276,3962.5,6850.5,12351.5
29865,27475.5,33509.5,21052.5,955.5,5267.5,16008.5,28365,3538,25076.5,34204,36390,29570,20032
17205.5,35775,28389.5,11819,33299.5,13977,759.5,15099,26737.5,28365,18025,19729.5,21351.5,3278.5
6521,26465.5,29174,13727,27791.5,20867,16415.5,8388.5,11046,31173.5,6146,400.5,27064.5,18810.5
30380,5663,5575,4101,15046,11228,21352,2767.5,20806.5,9940,10145,11987.5,12510,30125
25413,19902,28303,15113,21581,4001,5739,11092,27679,17059,17877.5,9403.5,2364.5,32238.5
19401,26488.5,17073,5825,33809,26147,20882,4481,27011,33222.5,31891.5,11764.5,16315.5,8823.5
28126,18716.5,34638,10746.5,18589.5,15216,5401.5,9132,22438,31718,2237.5,2340.5,20928.5,27769
25293,16815,27566,3065,2525.5,8438,6151,2317,7528,25601,13421.5,8147,15416,21348.5
8085,19979.5,24831,13249.5,24816,12751.5,17128,10047.5,22764,14496,14373,4047,19369.5,29377.5
36215,13839,4563,9583.5,32770,30254.5,35830.5,5777,19254.5,18856,19931,17577,33463,18975
14604,26934.5,23534,14178.5,27701.5,32106.5,11635,16786,5824,32841,7444.5,11691.5,25441.5,12245
36702.5,21499.5,32648,18215,2377,10954.5,15682,18434.5,20230.5,12003.5,9901,25951,3492.5,6809
23445,36305.5,12162,32258.5,35416.5,29387,32625,33231.5,3318,35017.5,36101,34126,13058.5,1495.5
26351.5,1982,3062,15390,20631,16452,3261,12506,29854.5,7435,33567,21917.5,1241,20365
19917.5,26883,35332.5,19762.5,14064.5,7390,18614,19161.5,10579,33173.5,17106,5337.5,8096,31969.5
6605,19704.5,8044,31335,35171.5,34840.5,33929,29080.5,35617.5,32301.5,34180,26530.5,2859,35193
13072,9842.5,10691,4247.5,16271,5855.5,14859,2454,23621,12003.5,9925.5,8030.5,12193.5,21041
15919,6787,16406.5,5853.5,14939.5,5426.5,12113.5,5916,5824,19331.5,3947.5,4916.5,3683,20446
5435,19547.5,36090.5,20940.5,26931.5,24533.5,18965,16313.5,30703.5,34369.5,6335.5,2108.5,27565,22623.5
12818.5,28695,33958.5,3901.5,27930,19281,27739.5,4381.5,25581,35628,11737,4812.5,19461.5,24443
16209,13769,20687.5,10926.5,10517.5,17315.5,26980.5,9743,6249,30338,18883.5,8748,14574,9619
11719,16701,30957.5,10603,6150,27805.5,18153,16208.5,3156,8680.5,3769,11638.5,30854.5,927
20046.5,15274,5997.5,22119,26405.5,23985.5,20050,18281,10425,15569,32010.5,25215,3702.5,35054
34962.5,3298,13727,310,3908.5,4030,10440,102,19866,11577,1737.5,7214,7473,19647.5
12232,142,522,702,4242.5,35,2349,1309,4406.5,833.5,15049.5,10566,4557.5,17138.5
36407,10533.5,23719.5,3509.5,5166.5,627,4351.5,1534.5,21916.5,26329.5,25848,9343,5517.5,33749.5
21142,34999,28651.5,4590,21652.5,33636.5,18507,8977.5,25886.5,33162.5,5837.5,7838.5,36820,12284.5
13091,14580.5,24768,17549,8945.5,25134,15231.5,17572.5,2586,13757,20129.5,14792,11332.5,14393.5
35567,12659.5,28147.5,8550.5,7225.5,2554,6086.5,9314,8431,31727,10039.5,9087.5,5299.5,22573.5
4434.5,22880.5,14297,30726.5,36816,31196,87,30928.5,30274.5,3606,25675,21602.5,14101,34520
13109.5,21715.5,31711.5,2669,16361.5,25657.5,11258.5,1110,21380,17136.5,11082,7032.5,27598.5,28695.5
25142,21364,15931,11234.5,15499.5,35516.5,13091,10108,20681.5,27731,9895,18253.5,12873.5,4520.5
16131.5,24543.5,15239.5,25378.5,27219,18993,26146.5,16733,16815.5,21843,33500,8688,7425,36703
25759.5,16749.5,12298.5,12557.5,20461,22237.5,12973,11038.5,27149.5,6787.5,6487.5,13080,12210.5,34014.5
11069,27763.5,21087.5,33623.5,33256.5,27526.5,29692.5,25063.5,32356,21573.5,26246,11581,11098,27531.5
5053,19022,8752.5,33141.5,32855,29352.5,32757,27279,18816.5,23569,36194.5,27758,14296.5,14140
5503.5,24481,14958,23124.5,35079.5,20738.5,18767.5,14809.5,34374,26885.5,27769.5,6024,7353.5,34775.5
35311.5,535,729,3358.5,1545.5,2656,28676.5,3735.5,25378.5,468.5,14202.5,32773,28935,13736
7015.5,12979,25728,1256,16287.5,16427,5554,2819.5,36089,16555,20477,20479.5,29415,10522
20234.5,8371.5,19167.5,22703.5,21977.5,9264.5,17395,15943,10517.5,13338.5,15320.5,7661,12982,14664
9905,27139.5,31696.5,16123,30902,12533,7199,8388.5,26470,33857.5,15632.5,3430,14713,29785
19,24146.5,33274,16148,25384,17153.5,13194.5,18031,10717.5,23761,7053,1357,34068.5,4785.5
2134,32338,29348.5,14701,33273.5,16567,22757,21148,26592,25371,10546.5,7436.5,36589.5,24469.5
4404,14180,18958,16106.5,9245.5,7598,20405,11687.5,17247.5,13289,6185.5,3255,10009.5,14233
36463,33906.5,25853,31634,26160,8280,7358.5,24594,24939.5,36756,34919.5,23173.5,23,16250
6155,18303.5,33612,10124.5,13282,13248.5,14451,7459,12536,30928.5,3935,2673.5,13942,25476.5
9769.5,22236.5,29006.5,13787.5,29082.5,8622,22720.5,8218.5,20278.5,35294.5,19367.5,4516,15771,26005
20512.5,13124.5,26439.5,1759.5,24382,12467,23030.5,999,27980,11628.5,2195.5,2093,14880.5,18596
27582,32013,36190.5,28901,6079.5,12031,17787,21579.5,7171.5,24684.5,23396.5,25925,518.5,6766.5
2676.5,4322.5,10001,17032.5,17112,27070,2035.5,23714.5,13288,1531,4068.5,17266,20961,15485
35190,15069.5,32156,1524.5,9951.5,16033,7979,1150,11764.5,23510,2985,10781,24340.5,23407.5
28868,23218,26724,10499.5,23760.5,24365.5,30231.5,5469.5,11247.5,26171,19998,10462.5,17039,14536
11137,21232.5,33808,16186.5,17830,15090,1376,12254.5,25844,23244.5,5535.5,794,22494.5,29051.5
18572.5,20583.5,22942.5,5923,23784,10135.5,10168,6727,23468,32715,27962,11882,9222.5,30066
12579,7708,30797.5,11255,1437,780,14443,8369.5,2678.5,14971,19426.5,6538.5,19955.5,13058
17818.5,12038.5,10713,32908,27766,24386,33206,27747,19219.5,12697.5,13168,17767.5,32712.5,18615
33262.5,13732,27618,5163,5757,11824,26541,2382,15942.5,13975.5,15645,8153,11503.5,3002
21986.5,13064,27739,3870.5,10002,2228,1862.5,2250,12726,15868.5,16410.5,4928.5,5204.5,13644
31552.5,22013.5,15744.5,15815,16622,19738.5,8893.5,11042,24290,9375,29622.5,23093,6336.5,33930.5
19042.5,8122,18041,2299,14266,5302,5104.5,1345,15246,18604.5,1318,5313.5,6190,26359
16003.5,35651.5,30832.5,22150.5,34035.5,26298.5,3360.5,15752,29754.5,36494,36085.5,15426.5,751.5,36675
31602,14912,23680,4642.5,9809.5,29591,9357.5,8305.5,36330.5,11982,3571.5,32845.5,13791,28710.5
28521.5,9489,17996.5,14592.5,827.5,1383.5,15050,13160.5,15752.5,17602.5,32979.5,26722,4804,10735
22778,25325.5,33303,26415.5,9559.5,6073,3726.5,26141.5,7991.5,26450,16415.5,24896.5,469.5,4524.5
26151.5,17381,21432.5,11637,9153,6049.5,25457.5,8609,2529.5,20673.5,8290.5,7018,5324,21188
835.5,35264,33228,36623,19599.5,8395,6017.5,36431,2161.5,24480,15425.5,25853,9494.5,31183.5
30010.5,9344,17917.5,5271,5489.5,6025.5,4651,5639,8834,26516,7379,15591,4374.5,17992.5
9506.5,13478,19756.5,16464.5,29908.5,3903.5,32512,11210,16237,30753.5,16469.5,5862,8049.5,33314.5
3863.5,9134,19364.5,11913.5,21538,8417.5,16493,6094.5,31270,16635,19332,2529,13919,35523.5
30797.5,236,172.5,7088.5,10211,4794,22168.5,2920,34428,451.5,24553.5,22233,4500.5,32436.5
16942,24963.5,29906,1169,5122.5,30173.5,22649,1147,27101,18997,3022,11554,35386.5,25195
34708,32597,31811.5,15530.5,10147,3734,1949.5,12969.5,23106,23466,26598,20662,6786,26833
26651,8749,21939,4005,7301,1851,15155,2186,12179.5,7974.5,5384.5,6125.5,7811.5,14393.5
9148,13924,9315,34636,23052.5,25224,11809.5,26559.5,23849.5,17787.5,35038,20277,2644,6782
30313.5,29891,25288,22022,18266,16245,30743,21030.5,17593,30538,24931,21185.5,31683,5287.5
20061.5,15459.5,25717.5,11691.5,5269.5,2749.5,8224,6070.5,8873.5,29164.5,26744,9627.5,5204.5,24570
30231,35882.5,26770,18631.5,28749.5,29230,21526.5,18923,20597.5,29155.5,13739,22905.5,30103,5733
34508.5,965,1736,6997.5,11263,8853,31723,4786,15246,2729.5,31208,22108,3178,23076
7008.5,17694,30236.5,4168,26941.5,9098,804,2806,21848,26242,12815,1920,18040,21612.5
15391.5,13852.5,34505.5,15330.5,11682,8998.5,31666.5,10522,6520,28150,6174,2150.5,6250,10556
29842,2262,4623.5,6328,1364.5,1677.5,28607.5,6197.5,13006,1510.5,8970,12024,4804,13432
15833,13868,23604.5,13854.5,17036.5,33885.5,10588.5,11533,3209.5,25703,13989,13359.5,9466.5,255.5
21589,21550.5,11158,23025,11915,34860.5,12748,30138.5,34680,5509.5,4267,29076.5,36273,27839
35470,21061.5,11654.5,21394.5,14980.5,30355,7223.5,29578,25448.5,4485,2978,34175,36594,30479
19447,10130.5,29275,20869,2371.5,5770,18459.5,15147.5,1215.5,10048.5,6849.5,7577,13824.5,15610
25777,6852.5,26220.5,7746.5,3208,1763.5,33350,7292,6645.5,15726.5,18622,13998,10884,21911.5
22218,23016.5,34758.5,14996,11717,3320,24540,11493,2662.5,36288,19269.5,8357.5,4893.5,4734
20864.5,6468,7661.5,33378,21666.5,11504.5,36801,26874.5,22070,8219,22761,16440.5,26674.5,14810.5
18751.5,1671.5,2157,18647,8982.5,4352,27250,14683.5,6045,8093.5,25541,27240.5,847,17046.5
3030.5,19838,32320.5,13819.5,24501.5,18150,31326.5,9356,22868,23292.5,17032.5,393,19318,12453
4086,6045,10249,5511,20987.5,7882.5,14235.5,3499,15213,12971.5,25097.5,3508,20169,30681.5
2855,6414.5,2616,25326.5,33575,23238.5,36053.5,26415.5,30913.5,11071.5,20297,26448.5,20225.5,15757.5
3603,29198,32290.5,20118.5,35371,11997,15385,13451.5,36013,31887.5,14157,977,26732.5,36745.5
17804,10456.5,3590,28357,35547.5,35956,35565,20594,33657,21288,35402.5,32238.5,15254,22724.5
24253,11151.5,2985,27042.5,32736,33004,26371,22657.5,19941,9940,33400,30837,19537,34375.5
29407.5,34140,27371,16796,24983.5,10059,29050,15602,7556.5,36439.5,32256,12996.5,3041.5,31583
10916.5,25153,33679,13486,17979,7996,19802.5,8682.5,9189.5,28458,13454,2425,2574,17762
7506,17285.5,30719.5,12067,11542,7566,22856,7685.5,5800.5,22826,17365,6536,19595.5,19367.5
8125.5,17195,11667.5,10297,23009,16988,23508.5,6341,25604,20991.5,6369,2621,31568,24046
11329.5,27960,14243,11806.5,31713.5,15864.5,25218,6178.5,29140,35156.5,31169.5,10790,2227.5,29713
25395,11064.5,15976,26352,9375.5,27710,23347.5,23218,12370,12102,5790,10734.5,10091,11191
26309,19231,33080.5,2573,22524,4712.5,4325,1510.5,32778.5,28569,8380.5,3477,6860,36700.5
2622,3608,15486.5,9447,20959.5,8935,7278.5,8436.5,31439,3565.5,2331,994.5,29316.5,34724
10598,27980,19285,29222.5,31187.5,21746,18320.5,28291.5,31648,32282,24292.5,21399.5,28920.5,33121
15186,23238.5,24138,19814.5,16613.5,20942,28863,16892,29420,22058,20951,8213.5,18225,36811
19360,23141,35641,9320.5,21390.5,8953,22432.5,4440.5,27321,25669,11775,5249,5215.5,17131.5
15842.5,28509,28147.5,19068.5,30846,24568.5,35173,12946.5,8883.5,33191.5,9374,687,11461.5,18924.5
5098,13934.5,27697.5,10505.5,9033,3369.5,4601.5,6388.5,24591,11159.5,5980,7942,21819.5,32039.5
12225.5,19484,29857,13327,11010.5,15864.5,30692.5,9428,5967,28159,11653,8539.5,21225.5,7217.5
10152,31523.5,24738,19946,20092.5,21469,32012,19438.5,6476,15316,24096,15925,15005.5,10391.5
34865.5,19304.5,11283,32830.5,34752,32802,9822.5,34303.5,33462.5,21500,20509.5,34260,31850.5,23160.5
10863,11593.5,16024.5,22235,33918,19537,17315,18264,32496,14020.5,7312,11526,16111,31395.5
16894,18674.5,34063,7997.5,20819,20117,21469.5,5289,22545,21492.5,5292.5,2097,17001,19387
20171,24360.5,27859,1727,24706.5,16314.5,1542,651,34360,21864,7938.5,4793,15604.5,20918.5
27574,5264,3266.5,32699,31011.5,32640,26222,26908,21455,4220.5,14854,18990,22699.5,11148.5
28550,21832,23137,13502.5,24016,16270,10576,10449,36052.5,23212,14585.5,8090,32077,36344
12709,5469,1347,17756,12760.5,13977,22185.5,22282,18139,11125.5,24582,29745,3314.5,27492
35001.5,8582.5,11380.5,829,13468,20418,2791.5,540,35612.5,15944.5,25140.5,14883.5,13464.5,28987
17054,10456.5,21009.5,8630.5,4532,16744.5,29466,6164,6726,13508.5,3303.5,1576,24809.5,22448
14284.5,14556.5,28702,15626.5,8050,21576.5,34205,15077.5,2363.5,32077,12418.5,6729.5,26357,9834
20903,27016,33638.5,7313,23140.5,3806,3213,4630.5,26512.5,33045,9057.5,4696,13417,30531.5
24820,34420,34818,6506.5,30172.5,30277.5,12958,12576.5,22165.5,32701,22159.5,27970,14668.5,603
29622,14973.5,26920.5,6194,2240,21086,10583,5055,4998,8575.5,613,11063,24878.5,26057.5
10352,30241.5,33826,27425.5,21191.5,14675,9254.5,19791,16101.5,25224,13183,10008.5,7949.5,11084.5
26783.5,8260,22669,1864.5,10670,3975.5,5447,1135,35881.5,23212,9157.5,6139,14069.5,33219
3656.5,5756.5,6636.5,25517.5,27921.5,17830.5,33217,14942,18768,17474,24931,4866,27327,17973.5
30618,4510,21263,1416.5,4625,8013,8099.5,1163,3118,16071,4118,9156,7877,11948
7241,14695,29602,14138.5,8484,5807,31507,8612.5,11940.5,13947.5,21907,8066.5,20033.5,10749.5
13022.5,17276.5,30494.5,11329,6446,7126,29637.5,11833.5,680,29914.5,25187,3098.5,19642,32293
1344,20062.5,18225.5,21382.5,32012,17545,24271,16755.5,35750,25371,17434,2721,27096.5,34780
31166.5,35426,34944.5,20806,34116.5,19142.5,820,11867.5,32703,35417,27235.5,8439.5,7957,29322.5
23263.5,21971,25068.5,12206,27051.5,16256.5,11882.5,7048.5,20711.5,32101.5,3920,632,14703.5,30705
14081.5,26039.5,25592,13657.5,28582,15066,20157.5,11533,24753,35300,23643,1221.5,6463,33248
25093,15935.5,29490.5,16989,18887,20533.5,16232,10669.5,5985.5,32972.5,15058,7275.5,5698.5,29452.5
29737.5,28954.5,32903,3166,19738,24285,4970.5,1888,25822.5,21472.5,20666,11515.5,7976.5,3774.5
3303.5,11426,10551,12978.5,33641,29099,23714.5,11439,34878.5,22995,17510.5,5798,25482,32320.5
18848.5,4035.5,10298.5,698,6689,25148,9448.5,950,28979,11027,642.5,11995.5,19945,10094.5
23186,796,3088,12084,11693,15617,26153,8677,9107.5,2867,3216,7009,221,29770
28085.5,6409,22343.5,3971,5997.5,12631,25993.5,2453,8669,10077.5,682,1241,27035,27864
26825,5422,20667,8122,1126,5569,16746,6144.5,13080,6085.5,6557.5,8552,23886.5,19999.5
19830,2291.5,6729,832,1687,4622,8146.5,563,15828.5,6811.5,2667,11716.5,16232,24604
27606.5,25587.5,30505,23340.5,15744,15066,14500.5,20318,16559,33672,23086.5,8984.5,8750.5,31777
11291.5,6527,28663.5,2150.5,12903,23191.5,15894.5,1415,17117,8962.5,98,52,29704.5,27723.5
10412.5,26950.5,34858.5,12919,26955,18428.5,27747,6601.5,21246,31508,9175.5,9,29995.5,36372
26008,18150.5,18041,18421.5,3820,13455,25589.5,15772.5,14561,12965,28963,17395.5,4444,6649
9201,5315.5,17517,9065,9104.5,2755,19260.5,6562.5,16175.5,9500,7262.5,6252.5,2035,5353.5
20391,25133.5,31535.5,19092,28444,2821,2373,11139,18931.5,26763.5,28232.5,9988.5,5234.5,17585.5
24147,26699,36535,19807.5,21706,10798.5,25233,15524.5,15196,35618.5,10651,3449,170,34600
